veg_fast_band_width,veg_slow_band_width,veg_price_position,veg_filter_slope,veg_signal,hull_value,hull_slope,hull_signal,macd_line,signal_line,macd_hist,macd_bullish,macd_crossover,rsi,rsi_overbought,stoch_k,stoch_d,stoch_bullish,volume_ratio,atr_pct,bb_width,spy_return_15d,relative_strength,day_of_week,month,quarter,return_1d,return_3d,return_5d,return_10d,return_20d,target_15d,target_max_drawdown,target_success
-0.008968724997711286,0.018068844298096427,4.061423798805191,-0.006422833348242723,0,289.9969471918285,-0.008021502022532082,-1,-5.988060700888127,-4.457011070232018,-1.531049630656109,0,0,34.81955983782339,0,0.5165112291948428,12.717423251288153,0,1.4449638833079848,0.024900041092555072,0.12773065639961362,-4.839071697674391,0.7694882309816424,2,9,3,-1.7906026178717505,-1.814727054983667,-4.040247022195453,-4.983898989652335,-9.56076855718926,-7.370579995134719,-7.37057999513472,0
-0.00909864072836967,0.017965639614931073,4.693980591712748,-0.007296061447871578,0,287.5714530774967,-0.008363860853774337,-1,-6.634486361683116,-4.892506128522237,-1.741980233160879,0,0,32.75462263632666,0,3.9429745811471704,6.237668966529166,0,1.0704264318169452,0.02461849372995589,0.13129097641160783,-4.914909817469637,0.7664554211076244,3,9,3,-1.2308058956644663,-3.772574871507073,-3.6161883575271725,-6.637393913868306,-10.931950279056124,-4.016816582540761,-6.901084252993321,0
-0.009255055873117778,0.01785605551692995,5.58064827376548,-0.008622558779163762,0,285.0184411346859,-0.008877835110158947,-1,-7.421800536424939,-5.398365010102778,-2.023435526322161,0,0,30.231948448853686,0,9.064533388019383,4.508006399453785,1,1.2373516627049412,0.025325420492348715,0.127203124311576,-6.8005099360544214,0.7668244346334853,4,9,3,-1.628151552506063,-4.578686939590659,-4.602126503699844,-10.122398067053528,-13.904442442724552,-5.360992091867356,-7.581652329283441,0
-0.0094143707664909,0.01774523672838366,6.062403032207527,-0.007965626784660102,0,282.4057869045331,-0.009166614692549516,-1,-8.043183573200736,-5.92732872272237,-2.1158548504783656,0,0,29.617777252124768,-1,6.103505092438217,6.370337687201577,0,1.1751064979319528,0.02515797128754008,0.13677999720365278,-6.739118205912842,0.7712813952871493,0,9,3,-0.41379737537982075,-3.2409680698184062,-5.731006666598903,-11.545647057028152,-10.596190869728817,-1.8296222325082434,-7.581652329283441,0
-0.009568055907746929,0.017635061533958805,6.400208151947782,-0.006735296918729018,0,279.81119806211944,-0.009187449275927035,-1,-8.429761008876199,-6.427815179953136,-2.0019458289230627,0,0,29.766070914017476,-1,6.389270853154134,7.185769777870564,0,1.1319974819662175,0.025459492509234287,0.14421629593736315,-6.62485570061847,0.7735654278204617,1,9,3,0.0401010915260569,-1.9959267300666994,-4.935431180018268,-6.376160237603068,-9.670123254244945,-1.0929605922189722,-7.581652329283441,0
-0.009679866581123029,0.01753355334076649,5.774765001369379,-0.002791544288125373,0,277.44383174962024,-0.008460584597381388,-1,-8.20974935076174,-6.7842020141148565,-1.4255473366468836,0,0,36.87414253689954,0,20.570386618089884,11.021054187894064,1,1.2629815902096693,0.025297657116822664,0.14300541390676155,-6.467856630774738,0.7737290474915348,2,9,3,1.989217550225697,1.6079183961915433,-1.2766471524661038,-5.2653144761001025,-6.835725257644931,-3.3757247116838918,-7.581652329283441,0
-0.00984265724921432,0.017420362331711407,7.738136936709758,-0.006735437740323438,0,275.1271283674426,-0.008350170798781224,-1,-8.57466852347767,-7.14229531598742,-1.432373207490249,0,0,31.75818008731254,0,7.269326626848293,11.409661366030754,0,1.2567211471232287,0.027104283324923182,0.15645948420650937,-9.016374692220674,0.7674555908711894,3,9,3,-2.8827716970746375,-0.9111789766310441,-2.9278462351719603,-6.438158158016549,-8.99236960330173,-1.015205458629409,-7.581652329283441,0
-0.010031914967154488,0.017300733042507236,9.42036694923668,-0.008249236078849715,0,272.7940825032522,-0.00847988302002171,-1,-9.123223702777466,-7.53848099334543,-1.584742709432036,0,0,29.260749935637918,-1,0.45228937360960336,9.430667539515913,0,1.195468690736772,0.027764537927854018,0.1711352781444547,-11.793578625104551,0.7662918960523855,4,9,3,-1.6956326359912177,-2.630407633875509,-2.994435754589042,-7.458754536790679,-10.574371123806648,3.0532063362444406,-7.581652329283441,1
-0.010172720241476703,0.017191062181467258,8.758491192706188,-0.00359403417235166,0,270.665050789424,-0.007804537746168991,-1,-8.958897347843617,-7.8225642642450675,-1.13633308359855,0,0,36.567247357055756,0,21.947379884226205,9.889665294894685,1,0.9356668524233304,0.02725335633270054,0.17153906443650635,-10.42753256780038,0.7640962090375182,0,10,4,2.346022671592829,-2.289764082957435,-0.30613261804397496,-6.019594803894135,-7.164845585716472,1.7986823347997172,-7.581652329283441,1
-0.010249963481674215,0.01709482217917372,7.185652514868345,0.0016890317094951947,0,268.97853075319864,-0.006231022554653642,0,-8.055772639737995,-7.8692059393436535,-0.18656670039434164,0,0,44.964053444295004,0,52.01054884844459,24.803406035426786,1,1.0111028650938865,0.026894887063515314,0.16581759439406427,-3.453901758449518,0.7644328686446838,1,10,4,3.1440934878074422,3.7739017500315386,2.7871170181830385,-2.2858704041742395,-3.553268743222482,0.7372218322658108,-7.581652329283441,1
-0.010324955802938884,0.01699876676518841,7.754338736071687,0.0013441589331565668,0,267.69415812013006,-0.004775000552914247,0,-7.268126676933832,-7.74899008686169,0.48086340992785814,0,1,44.85245268584332,0,55.418635477930884,43.12552140353389,1,0.8412500867403432,0.027112391197342756,0.16152359958307053,-4.044855807171121,0.7658093167492785,2,10,4,-0.05320430663474651,5.507712776463203,0.7287165377771299,-0.5572337536180694,-5.513360775853837,-1.4362428278144268,-7.532455613430393,0
